label,text,language
ham,I REALLY NEED 2 KISS U I MISS U MY BABY FROM UR BABY 4EVA,English
ham,Oh you got many responsibilities.,English
spam,You have 1 new message. Please call 08715205273,English
ham,I've reached sch already...,English
spam,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906,English
ham,U definitely need a module from e humanities dis sem izzit? U wan 2 take other modules 1st?,English
ham,Argh why the fuck is nobody in town ;_;,English
spam,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply.",English
ham,Thanks. Fills me with complete calm and reassurance!,English
ham,Aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...meaning same here....,English
ham,Are you driving or training?,English
ham,Lol for real. She told my dad I have cancer,English
spam,PRIVATE! Your 2003 Account Statement for 078,English
ham,"Oops I did have it,  &lt;#&gt; ?",English
ham,"\NOT ENUFCREDEIT TOCALL.SHALL ILEAVE UNI AT 6 +GET A BUS TO YOR HOUSE?\""""",English
ham,"Hi Chikku, send some nice msgs",English
ham,"He is impossible to argue with and he always treats me like his sub, like he never released me ... Which he did and I will remind him of that if necessary",English
ham,"After my work ah... Den 6 plus lor... U workin oso rite... Den go orchard lor, no other place to go liao...",English
ham,"To the wonderful Okors, have a great month. We cherish you guys and wish you well each day. MojiBiola",English
ham,Cuz ibored. And don wanna study,English
ham,Wot about on wed nite I am 3 then but only til 9!,English
ham,Any way where are you and what doing.,English
ham,That sucks. I'll go over so u can do my hair. You'll do it free right?,English
ham,it's still not working. And this time i also tried adding zeros. That was the savings. The checking is  &lt;#&gt;,English
ham,"Hmm... Dunno leh, mayb a bag 4 goigng out dat is not too small. Or jus anything except perfume, smth dat i can keep.",English
ham,Sday only joined.so training we started today:),English
ham,Sorry * was at the grocers.,English
ham,There are some nice pubs near here or there is Frankie n Bennys near the warner cinema?,English
spam,"YOU VE WON! Your 4* Costa Del Sol Holiday or å£5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins",English
ham,Yup... I havent been there before... You want to go for the yoga? I can call up to book,English
ham,Oh shut it. Omg yesterday I had a dream that I had 2 kids both boys. I was so pissed. Not only about the kids but them being boys. I even told mark in my dream that he was changing diapers cause I'm not getting owed in the face.,English
ham,Yeah I imagine he would be really gentle. Unlike the other docs who treat their patients like turkeys.,English
ham,Now that you have started dont stop. Just pray for more good ideas and anything i see that can help you guys i.ll forward you a link.,English
ham,Hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love Kate,English
ham,I'm in office now da:)where are you?,English
ham,Aiyar u so poor thing... I give u my support k... Jia you! I'll think of u...,English
ham,Oh unintentionally not bad timing. Great. Fingers  the trains play along! Will give fifteen min warning.,English
spam,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth å£33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,English
ham,K..then come wenever u lik to come and also tel vikky to come by getting free time..:-),English
ham,Pls call me da. What happen.,English
ham,"Happy new year to u and ur family...may this new year bring happiness , stability and tranquility to ur vibrant colourful life:):)",English
ham,No problem with the renewal. I.ll do it right away but i dont know his details.,English
ham,Idk. I'm sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like i'm a failure in everything. Nobody wants me and now i feel like i'm failing you.,English
ham,Haven't left yet so probably gonna be here til dinner,English
ham,"Like  &lt;#&gt; , same question",English
ham,MY NEW YEARS EVE WAS OK. I WENT TO A PARTY WITH MY BOYFRIEND. WHO IS THIS SI THEN HEY,English
ham,"Sir, I need Velusamy sir's date of birth and company bank facilities details.",English
ham,K k:) sms chat with me.,English
ham,I will come with karnan car. Please wait till 6pm will directly goto doctor.,English
ham,No but the bluray player can,English
ham,Ok... Then r we meeting later?,English
ham,Lol no. I just need to cash in my nitros. Hurry come on before I crash out!,English
ham,Just send a text. We'll skype later.,English
ham,Ok leave no need to ask,English
ham,ÌÏ still got lessons?  ÌÏ in sch?,English
ham,Y she dun believe leh? I tot i told her it's true already. I thk she muz c us tog then she believe.,English
ham,Oh did you charge camera,English
ham,"IÛ÷ve got some salt, you can rub it in my open wounds if you like!",English
ham,Now i'm going for lunch.,English
ham,I'm in school now n i'll be in da lab doing some stuff give me a call when Ì_ r done.,English
ham,"Aight, text me tonight and we'll see what's up",English
ham,U 2.,English
ham,Water logging in desert. Geoenvironmental implications.,English
ham,"Very strange.  and  are watching the 2nd one now but i'm in bed. Sweet dreams, miss u",English
spam,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now!,English
ham,"Hi hope u r both ok, he said he would text and he hasn't, have u seen him, let me down gently please",English
ham,"Babe! I fucking love you too !! You know? Fuck it was so good to hear your voice. I so need that. I crave it. I can't get enough. I adore you, Ahmad *kisses*",English
ham,K sure am in my relatives home. Sms me de. Pls:-),English
ham,"Fuuuuck I need to stop sleepin, sup",English
ham,I'm in town now so i'll jus take mrt down later.,English
ham,I just cooked a rather nice salmon a la you,English
ham,I uploaded mine to Facebook,English
ham,WHAT TIME U WRKIN?,English
spam,ree entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,English
spam,Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP,English
ham,Oh oh... Den muz change plan liao... Go back have to yan jiu again...,English
ham,"It's wylie, you in tampa or sarasota?",English
ham,Ok... Take ur time n enjoy ur dinner...,English
ham,Darren was saying dat if u meeting da ge den we dun meet 4 dinner. Cos later u leave xy will feel awkward. Den u meet him 4 lunch lor.,English
ham,I like cheap! But iÛ÷m happy to splash out on the wine if it makes you feel better..,English
ham,She.s fine. I have had difficulties with her phone. It works with mine. Can you pls send her another friend request.,English
ham,Ugh my leg hurts. Musta overdid it on mon.,English
spam,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access! www.telediscount.co.uk,English
ham,WOT STUDENT DISCOUNT CAN U GET ON BOOKS?,English
ham,How come she can get it? Should b quite diff to guess rite...,English
spam,Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt,English
ham,"Babe, I'm answering you, can't you see me ? Maybe you'd better reboot YM ... I got the photo ... It's great !",English
ham,Hi.what you think about match?,English
ham,"I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop",English
ham,Dai i downloaded but there is only exe file which i can only run that exe after installing.,English
ham,It is only yesterday true true.,English
ham,K.k.how is your business now?,English
ham,3 pa but not selected.,English
ham,Well thats nice. Too bad i cant eat it,English
ham,I accidentally brought em home in the box,English
ham,Pls she needs to dat slowly or she will vomit more.,English
ham,I have to take exam with in march 3,English
ham,"Jane babes not goin 2 wrk, feel ill after lst nite. Foned in already cover 4 me chuck.:-)",English
ham,5 nights...We nt staying at port step liao...Too ex,English
ham,If I die I want u to have all my stuffs.,English
ham,"\OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX\""""",English
ham,I re-met alex nichols from middle school and it turns out he's dealing!,English
spam,PRIVATE! Your 2003 Account Statement for <fone no> shows 800 un-redeemed S. I. M. points. Call 08715203656 Identifier Code: 42049 Expires 26/10/04,English
ham,It means u could not keep ur words.,English
ham,"Nope, I'm still in the market",English
ham,I realise you are a busy guy and i'm trying not to be a bother. I have to get some exams outta the way and then try the cars. Do have a gr8 day,English
ham,Hey what how about your project. Started aha da.,English
ham,Ok cool. See ya then.,English
ham,Am on the uworld site. Am i buying the qbank only or am i buying it with the self assessment also?,English
spam,Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch,English
ham,Yeah I can still give you a ride,English
ham,"Jay wants to work out first, how's 4 sound?",English
ham,"Gud gud..k, chikku tke care.. sleep well gud nyt",English
ham,Hmm thinking lor...,English
ham,Of course ! Don't tease me ... You know I simply must see ! *grins* ... Do keep me posted my prey ... *loving smile* *devouring kiss*,English
ham,thanks for the temales it was wonderful. Thank. Have a great week.,English
ham,Thank you princess! I want to see your nice juicy booty...,English
ham,Haven't eaten all day. I'm sitting here staring at this juicy pizza and I can't eat it. These meds are ruining my life.,English
ham,U come n search tat vid..not finishd..,English
ham,"K I'm leaving soon, be there a little after 9",English
spam,Urgent! Please call 09061213237 from a landline. å£5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+,English
ham,"Yeah work is fine, started last week, all the same stuff as before, dull but easy and guys are fun!",English
ham,You do your studies alone without anyones help. If you cant no need to study.,English
ham,Please tell me not all of my car keys are in your purse,English
ham,I didnt get anything da,English
ham,Ok... Sweet dreams...,English
ham,Well she's in for a big surprise!,English
ham,1 in cbe. 2 in chennai.,English
ham,Can help u swoop by picking u up from wherever ur other birds r meeting if u want.,English
ham,If anyone calls for a treadmill say you'll buy it. Make sure its working. I found an ad on Craigslist selling for $ &lt;#&gt; .,English
ham,I absolutely LOVE South Park! I only recently started watching the office.,English
ham,Did you see that film:),English
ham,Pls speak with me. I wont ask anything other then you friendship.,English
ham,Gud ni8.swt drms.take care,English
ham,HI DARLIN ITS KATE ARE U UP FOR DOIN SOMETHIN TONIGHT? IM GOING TO A PUB CALLED THE SWAN OR SOMETHING WITH MY PARENTS FOR ONE DRINK SO PHONE ME IF U CAN,English
ham,Anything lar then Ì_ not going home 4 dinner?,English
ham,\ER,English
ham,Did u fix the teeth?if not do it asap.ok take care.,English
ham,So u wan 2 come for our dinner tonight a not?,English
ham,"Hello.How u doing?What u been up 2?When will u b moving out of the flat, cos I will need to arrange to pick up the lamp, etc. Take care. Hello caroline!",English
ham,Its too late:)but its k.wish you the same.,English
ham,"Hi. Hope ur day * good! Back from walk, table booked for half eight. Let me know when ur coming over.",English
ham,Oh yeah clearly it's my fault,English
ham,Dunno leh cant remember mayb lor. So wat time r we meeting tmr?,English
ham,"Best msg: It's hard to be with a person, when u know that one more step foward will make u fall in love.. &amp; One step back can ruin ur friendship.. good night:-) ...",English
spam,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm,English
ham,"Vikky, come around  &lt;TIME&gt; ..",English
ham,"And how you will do that, princess? :)",English
ham,I have gone into get info bt dont know what to do,English
ham,"Yeah, probably here for a while",English
ham,I'm still pretty weak today .. Bad day ?,English
ham,Hey ! Don't forget ... You are MINE ... For ME ... My possession ... MY property ... MMM ... *childish smile* ...,English
ham,An excellent thought by a misundrstud frnd: I knw u hate me bt the day wen u'll knw the truth u'll hate urself:-( Gn:-),English
ham,Hey! Congrats 2u2. id luv 2 but ive had 2 go home!,English
ham,Dear where you. Call me,English
ham,Xy trying smth now. U eat already? We havent...,English
spam,Urgent! Please call 09061213237 from landline. å£5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+,English
ham,I donno its in your genes or something,English
spam,XMAS iscoming & ur awarded either å£500 CD gift vouchers & free entry 2 r å£100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription,English
ham,Alex says he's not ok with you not being ok with it,English
ham,Are u coming to the funeral home,English
ham,My darling sister. How are you doing. When's school resuming. Is there a minimum wait period before you reapply? Do take care,English
ham,I.ll hand her my phone to chat wit u,English
ham,Well good morning mr . Hows london treatin' ya treacle?,English
ham,I can't make it tonight,English
ham,About  &lt;#&gt; bucks. The banks fees are fixed. Better to call the bank and find out.,English
ham,"I can. But it will tell quite long, cos i haven't finish my film yet...",English
ham,Pls ask macho how much is budget for bb bold 2 is cos i saw a new one for  &lt;#&gt;  dollars.,English
ham,"\Hi missed your Call and my mumHas beendropping red wine all over theplace! what is your adress?\""""",English
ham,Ill be at yours in about 3 mins but look out for me,English
ham,What you did in  leave.,English
ham,I'm coming back on Thursday. Yay. Is it gonna be ok to get the money. Cheers. Oh yeah and how are you. Everything alright. Hows school. Or do you call it work now,English
ham,"Jolly good! By the way,  will give u tickets for sat eve 7.30. Speak before then x",English
ham,"yeah, that's what I was thinking",English
ham,K.k:)i'm going to tirunelvali this week to see my uncle ..i already spend the amount by taking dress .so only i want money.i will give it on feb 1,English
ham,Here got ur favorite oyster... N got my favorite sashimi... Ok lar i dun say already... Wait ur stomach start rumbling...,English
ham,My sister going to earn more than me da.,English
ham,Jus finish watching tv... U?,English
ham,"K, fyi I'm back in my parents' place in south tampa so I might need to do the deal somewhere else",English
ham,"Good morning, my Love ... I go to sleep now and wish you a great day full of feeling better and opportunity ... You are my last thought babe, I LOVE YOU *kiss*",English
ham,Kothi print out marandratha.,English
ham,But we havent got da topic yet rite?,English
ham,Ok no problem... Yup i'm going to sch at 4 if i rem correctly...,English
ham,"Thanks, I'll keep that in mind",English
ham,Aah bless! How's your arm?,English
ham,"Dear Sir,Salam Alaikkum.Pride and Pleasure meeting you today at the Tea Shop.We are pleased to send you our contact number at Qatar.Rakhesh an Indian.Pls save our Number.Respectful Regards.",English
ham,"Gal n boy walking in d park. gal-can i hold ur hand? boy-y? do u think i would run away? gal-no, jst wana c how it feels walking in heaven with an prince..GN:-)",English
ham,What makes you most happy?,English
ham,Wishing you a wonderful week.,English
ham,Sweet heart how are you?,English
ham,"Sir, waiting for your letter.",English
ham,Dude im no longer a pisces. Im an aquarius now.,English
ham,X course it 2yrs. Just so her messages on messenger lik you r sending me,English
ham,I think steyn surely get one wicket:),English
ham,"Neither [in sterm voice] - i'm studying. All fine with me! Not sure the  thing will be resolved, tho. Anyway. Have a fab hols",English
ham,"Garbage bags, eggs, jam, bread, hannaford wheat chex",English
ham,No. It's not pride. I'm almost  &lt;#&gt;  years old and shouldn't be takin money from my kid. You're not supposed to have to deal with this stuff. This is grownup stuff--why i don't tell you.,English
ham,Sounds better than my evening im just doing my costume. Im not sure what time i finish tomorrow but i will txt you at the end.,English
ham,My birthday is on feb  &lt;#&gt;  da. .,English
ham,So when do you wanna gym?,English
ham,You'd like that wouldn't you? Jerk!,English
ham,Are u awake? Is there snow there?,English
ham,And of course you should make a stink!,English
spam,"u r subscribed 2 TEXTCOMP 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt STOP 2 84128,custcare 08712405020",English
ham,No go. No openings for that room 'til after thanksgiving without an upcharge.,English
ham,When you guys planning on coming over?,English
ham,Wat Ì_ doing now?,English
ham,No sir. That's why i had an 8-hr trip on the bus last week. Have another audition next wednesday but i think i might drive this time.,English
ham,Do I? I thought I put it back in the box,English
ham,I'm home...,English
ham,No one interested. May be some business plan.,English
ham,Yup it's at paragon... I havent decided whether 2 cut yet... Hee...,English
ham,Good morning princess! Have a great day!,English
ham,Guai... ÌÏ shd haf seen him when he's naughty... ÌÏ so free today? Can go jogging...,English
ham,Aiyo cos i sms Ì_ then Ì_ neva reply so i wait 4 Ì_ to reply lar. I tot Ì_ havent finish ur lab wat.,English
ham,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, Being 'SIMPLE' is very difficult...;-) :-)",English
ham,Tell me something. Thats okay.,English
ham,Hmm. Shall i bring a bottle of wine to keep us amused? Just joking! I'll still bring a bottle. Red or white? See you tomorrow,English
ham,This is ur face test ( 1 2 3 4 5 6 7 8 9  &lt;#&gt;  ) select any number i will tell ur face astrology.... am waiting. quick reply...,English
ham,"Hey, iouri gave me your number, I'm wylie, ryan's friend",English
ham,Yep get with the program. You're slacking.,English
ham,I'm in inside office..still filling forms.don know when they leave me.,English
ham,"I think your mentor is , but not 100 percent sure.",English
spam,Call 09095350301 and send our girls into erotic ecstacy. Just 60p/min. To stop texts call 08712460324 (nat rate),English
ham,Just trying to figure out when I'm suppose to see a couple different people this week. We said we'd get together but I didn't set dates,English
spam,IMPORTANT MESSAGE. This is a final contact attempt. You have important messages waiting out our customer claims dept. Expires 13/4/04. Call 08717507382 NOW!,English
ham,Hi mom we might be back later than  &lt;#&gt;,English
spam,dating:i have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence?,English
ham,"Lol, oh you got a friend for the dog ?",English
ham,"Ok., is any problem to u frm him? Wats matter?",English
ham,"K I'll head out in a few mins, see you there",English
ham,I don't want you to leave. But i'm barely doing what i can to stay sane. fighting with you constantly isn't helping.,English
spam,The current leading bid is 151. To pause this auction send OUT. Customer Care: 08718726270,English
spam,"Free entry to the gr8prizes wkly comp 4 a chance to win the latest Nokia 8800, PSP or å£250 cash every wk.TXT GREAT to 80878 http//www.gr8prizes.com 08715705022",English
ham,Somebody set up a website where you can play hold em using eve online spacebucks,English
ham,Its sunny in california. The weather's just cool,English
spam,You have 1 new message. Call 0207-083-6089,English
ham,"I can make it up there, squeezed  &lt;#&gt;  bucks out of my dad",English
ham,Good day to You too.Pray for me.Remove the teeth as its painful maintaining other stuff.,English
ham,How are you babes. Hope your doing ok. I had a shit nights sleep. I fell asleep at 5.IåÕm knackered and iåÕm dreading work tonight. What are thou upto tonight. X,English
ham,How do friends help us in problems? They give the most stupid suggestion that Lands us into another problem and helps us forgt the previous problem,English
ham,I will be gentle baby! Soon you will be taking all  &lt;#&gt;  inches deep inside your tight pussy...,English
ham,NOT MUCH NO FIGHTS. IT WAS A GOOD NITE!!,English
ham,Nt joking seriously i told,English
ham,Watching ajith film ah?,English
ham,Ooooooh I forgot to tell u I can get on yoville on my phone,English
ham,"All done, all handed in. Don't know if mega shop in asda counts as celebration but thats what i'm doing!",English
ham,I dont know exactly could you ask chechi.,English
ham,Dunno lei shd b driving lor cos i go sch 1 hr oni.,English
ham,As in i want custom officer discount oh.,English
ham,That's necessarily respectful,English
ham,Hi. Hope you had a good day. Have a better night.,English
ham,And he's apparently bffs with carly quick now,English
ham,HARD BUT TRUE: How much you show &amp;  express your love to someone....that much it will hurt when they leave you or you get seperated...!ö´Ó_??Û¬ud evening...,English
ham,Babes I think I got ur brolly I left it in English wil bring it in 2mrw 4 u luv Franxx,English
ham,Hi babe its me thanks for coming even though it didnt go that well!i just wanted my bed! Hope to see you soon love and kisses xxx,English
ham,So gd got free ice cream... I oso wan...,English
ham,Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.,English
ham,So how many days since then?,English
ham,Dear are you angry i was busy dear,English
ham,Yup he msg me: is tat yijue? Then i tot it's my group mate cos we meeting today mah... I'm askin if Ì_ leaving earlier or wat mah cos mayb Ì_ haf to walk v far...,English
ham,... Are you in the pub?,English
ham,There is a first time for everything :),English
ham,"Daddy, shu shu is looking 4 u... U wan me 2 tell him u're not in singapore or wat?",English
ham,I ask if u meeting da ge tmr nite...,English
ham,Gr8. So how do you handle the victoria island traffic. Plus when's the album due,English
ham,Nite nite pocay wocay luv u more than n e thing 4eva I promise ring u 2morrowxxxx,English
ham,East coast,English
ham,You should get more chicken broth if you want ramen unless there's some I don't know about,English
ham,My slave! I want you to take 2 or 3 pictures of yourself today in bright light on your cell phone! Bright light!,English
ham,Nope. I just forgot. Will show next week,English
ham,So how are you really. What are you up to. How's the masters. And so on.,English
ham,I'm at bruce &amp; fowler now but I'm in my mom's car so I can't park (long story),English
ham,I dont know oh. Hopefully this month.,English
ham,"Hi elaine, is today's meeting confirmed?",English
ham,Ok k..sry i knw 2 siva..tats y i askd..,English
ham,U horrible gal... U knew dat i was going out wif him yest n u still come n ask me...,English
ham,Oh yeah! And my diet just flew out the window,English
spam,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,English
ham,You didnt complete your gist oh.,English
ham,"Er yeah, i will b there at 15:26, sorry! Just tell me which pub/cafe to sit in and come wen u can",English
ham,"If you can make it any time tonight or whenever you can it's cool, just text me whenever you're around",English
ham,If I was I wasn't paying attention,English
ham,Thanx a lot 4 ur help!,English
ham,You're gonna have to be way more specific than that,English
ham,Jesus armand really is trying to tell everybody he can find,English
ham,I'm wif him now buying tix lar...,English
ham,Mode men or have you left.,English
ham,Am slow in using biola's fne,English
ham,"\What are youdoing later? Sar xxx\""""",English
ham,Hey i've booked the 2 lessons on sun liao...,English
ham,Thank you. do you generally date the brothas?,English
ham,"By the way, make sure u get train to worc foregate street not shrub hill. Have fun night x",English
ham,"I thought i'd get him a watch, just cos thats the kind of thing u get4an18th. And he loves so much!",English
spam,You have won a guaranteed 32000 award or maybe even å£1000 cash to claim ur award call free on 0800 ..... (18+). Its a legitimat efreefone number wat do u think???,English
ham,Good morning. At the repair shop--the ONLY reason i'm up at this hour.,English
ham,"And that's fine, I got enough bud to last most of the night at least",English
ham,I am back. Good journey! Let me know if you need any of the receipts. Shall i tell you like the pendent?,English
ham,So that takes away some money worries,English
ham,"aight we can pick some up, you open before tonight?",English
spam,"Latest News! Police station toilet stolen, cops have nothing to go on!",English
ham,Sac needs to carry on:),English
ham,Just sing HU. I think its also important to find someone female that know the place well preferably a citizen that is also smart to help you navigate through. Even things like choosing a phone plan require guidance. When in doubt ask especially girls.,English
ham,What???? Hello wats talks email address?,English
ham,Except theres a chick with huge boobs.,English
ham,Im just wondering what your doing right now?,English
ham,Wishing you a beautiful day. Each moment revealing even more things to keep you smiling. Do enjoy it.,English
spam,"\For the most sparkling shopping breaks from 45 per person; call 0121 2025050 or visit www.shortbreaks.org.uk\""""",English
ham,If you hear a loud scream in about &lt;#&gt; minutes its cause my Gyno will be shoving things up me that don't belong :/,English
ham,Ok i thk i got it. Then u wan me 2 come now or wat?,English
spam,Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop www.gamb.tv,English
ham,U GOIN OUT 2NITE?,English
ham,I will treasure every moment we spend together...,English
ham,Shall I bring us a bottle of wine to keep us amused? Only joking! IÛ÷ll bring one anyway,English
spam,http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=trueåÁC C RingtoneåÁ,English
spam,"URGENT! Last weekend's draw shows that you have won å£1000 cash or a Spanish holiday! CALL NOW 09050000332 to claim. T&C: RSTM, SW7 3SS. 150ppm",English
ham,I thought slide is enough.,English
ham,Well obviously not because all the people in my cool college life went home ;_;,English
ham,Ok lor Ì_ reaching then message me.,English
ham,Where's mummy's boy ? Is he being good or bad ? Is he being positive or negative ? Why is mummy being made to wait? Hmmmm?,English
ham,Dhoni have luck to win some big title.so we will win:),English
ham,Yes princess! I want to please you every night. Your wish is my command...,English
ham,No probably  &lt;#&gt; %.,English
ham,Really do hope the work doesnt get stressful. Have a gr8 day.,English
ham,Have you seen who's back at Holby?!,English
ham,Shall call now dear having food,English
spam,URGENT We are trying to contact you Last weekends draw shows u have won a å£1000 prize GUARANTEED Call 09064017295 Claim code K52 Valid 12hrs 150p pm,English
ham,So li hai... Me bored now da lecturer repeating last weeks stuff waste time...,English
ham,", ,  and  picking them up from various points | going 2 yeovil | and they will do the motor project 4 3 hours | and then u take them home. || 12 2 5.30 max. || Very easy",English
ham,Also fuck you and your family for going to rhode island or wherever the fuck and leaving me all alone the week I have a new bong &gt;:(,English
ham,Ofcourse I also upload some songs,English
spam,2p per min to call Germany 08448350055 from your BT line. Just 2p per min. Check PlanetTalkInstant.com for info & T's & C's. Text stop to opt out,English
ham,Oh thanks a lot..i already bought 2 eggs ..,English
ham,U studying in sch or going home? Anyway i'll b going 2 sch later.,English
spam,Marvel Mobile Play the official Ultimate Spider-man game (å£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper,English
ham,I think if he rule tamilnadu..then its very tough for our people.,English
ham,"Cool, we shall go and see, have to go to tip anyway. Are you at home, got something to drop in later? So lets go to town tonight! Maybe mum can take us in.",English
ham,"Good afternoon, my love ... How goes your day ? How did you sleep ? I hope your well, my boytoy ... I think of you ...",English
ham,Yes... I trust u to buy new stuff ASAP so I can try it out,English
ham,Why did I wake up on my own &gt;:(,English
ham,Now get step 2 outta the way. Congrats again.,English
ham,Love has one law; Make happy the person you love. In the same way friendship has one law; Never make ur friend feel alone until you are alive.... Gud night,English
spam,PRIVATE! Your 2003 Account Statement for 07808247860 shows 800 un-redeemed S. I. M. points. Call 08719899229 Identifier Code: 40411 Expires 06/11/04,English
ham,Apo all other are mokka players only,English
ham,"Perhaps * is much easy give your account identification, so i will tomorrow at UNI",English
ham,Wait . I will msg after  &lt;#&gt;  min.,English
ham,What i told before i tell. Stupid hear after i wont tell anything to you. You dad called to my brother and spoken. Not with me.,English
ham,God's love has no limit. God's grace has no measure. God's power has no boundaries. May u have God's endless blessings always in ur life...!! Gud ni8,English
ham,I want to be inside you every night...,English
ham,"Machan you go to gym tomorrow,  i wil come late goodnight.",English
ham,Lol they were mad at first but then they woke up and gave in.,English
ham,"ItÛ÷s reassuring, in this crazy world.",English
ham,"Just making dinner, you ?",English
ham,Yes. Please leave at  &lt;#&gt; . So that at  &lt;#&gt;  we can leave,English
ham,Oh... Okie lor...We go on sat...,English
ham,You are a great role model. You are giving so much and i really wish each day for a miracle but God as a reason for everything and i must say i wish i knew why but i dont. I've looked up to you since i was young and i still do. Have a great day.,English
ham,"Ya, i'm referin to mei's ex wat... No ah, waitin 4 u to treat, somebody shld b rich liao...So gd, den u dun have to work frm tmr onwards...",English
ham,Miles and smiles r made frm same letters but do u know d difference..? smile on ur face keeps me happy even though I am miles away from u.. :-)keep smiling.. Good nyt,English
ham,"By the way, i've put a skip right outside the front of the house so you can see which house it is. Just pull up before it.",English
ham,Can you pls send me that company name. In saibaba colany,English
ham,No. I dont want to hear anything,English
ham,You are a big chic. Common. Declare,English
ham,Thats cool. I want to please you...,English
ham,Going to join tomorrow.,English
ham,I want to tell you how bad I feel that basically the only times I text you lately are when I need drugs,English
spam,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code: 49557 Expires 26/11/04,English
ham,"Total disappointment, when I texted you was the craziest shit got :(",English
ham,Its just the effect of irritation. Just ignore it,English
ham,What about this one then.,English
ham,I think that tantrum's finished so yeah I'll be by at some point,English
ham,Compliments to you. Was away from the system. How your side.,English
ham,happened here while you were adventuring,English
ham,"Hey chief, can you give me a bell when you get this. Need to talk to you about this royal visit on the 1st june.",English
ham,Ok which your another number,English
ham,Aiyah ok wat as long as got improve can already wat...,English
spam,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min Gsex POBOX 2667 WC1N 3XX,English
ham,I can't believe how attached I am to seeing you every day. I know you will do the best you can to get to me babe. I will go to teach my class at your midnight,English
spam,ASKED 3MOBILE IF 0870 CHATLINES INCLU IN FREE MINS. INDIA CUST SERVs SED YES. L8ER GOT MEGA BILL. 3 DONT GIV A SHIT. BAILIFF DUE IN DAYS. I O å£250 3 WANT å£800,English
ham,Yeah it's jus rite...,English
ham,Armand says get your ass over to epsilon,English
ham,U still havent got urself a jacket ah?,English
ham,"I'm taking derek &amp; taylor to walmart, if I'm not back by the time you're done just leave the mouse on my desk and I'll text you when priscilla's ready",English
ham,Hi its in durban are you still on this number,English
ham,Ic. There are a lotta childporn cars then.,English
spam,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records.",English
ham,"No, I was trying it all weekend ;V",English
ham,"You know, wot people wear. T shirts, jumpers, hat, belt, is all we know. We r at Cribbs",English
ham,"Cool, what time you think you can get here?",English
ham,Wen did you get so spiritual and deep. That's great,English
ham,Have a safe trip to Nigeria. Wish you happiness and very soon company to share moments with,English
